,Link,DateTime,Time,Weekday
"30 Oct 2023, 16:28:25 GMT",,,,
 https://www..com/watch?v=GXTuRPBW6t4, https://www..com/watch?v=GXTuRPBW6t4,"30 Oct 2023, 16:27:24 GMT",,
"30 Oct 2023, 16:27:24 GMT",,,,
 https://www..com/watch?v=5Bty8PbhAok, https://www..com/watch?v=5Bty8PbhAok,"30 Oct 2023, 16:26:51 GMT",,
"30 Oct 2023, 16:26:51 GMT",,,,
 https://www..com/watch?v=Uvs13jpvA4U, https://www..com/watch?v=Uvs13jpvA4U,"30 Oct 2023, 16:26:05 GMT",,
"30 Oct 2023, 16:26:05 GMT",,,,
 https://www..com/watch?v=0PfmfA6xoYA, https://www..com/watch?v=0PfmfA6xoYA,"30 Oct 2023, 16:25:49 GMT",,
"30 Oct 2023, 16:25:49 GMT",,,,
 https://www..com/watch?v=XwsZhAH9APk, https://www..com/watch?v=XwsZhAH9APk,"30 Oct 2023, 16:25:17 GMT",,
"30 Oct 2023, 16:25:17 GMT",,,,
 https://www..com/watch?v=GTm_51Kitf8, https://www..com/watch?v=GTm_51Kitf8,"30 Oct 2023, 16:25:13 GMT",,
"30 Oct 2023, 16:25:13 GMT",,,,
 https://www..com/watch?v=zYXgmK2c9YE, https://www..com/watch?v=zYXgmK2c9YE,"30 Oct 2023, 16:24:48 GMT",,
"30 Oct 2023, 16:24:48 GMT",,,,
 https://www..com/watch?v=e1BifEQQobA, https://www..com/watch?v=e1BifEQQobA,"30 Oct 2023, 16:24:22 GMT",,
"30 Oct 2023, 16:24:22 GMT",,,,
 https://www..com/watch?v=r4b-gkpp19s, https://www..com/watch?v=r4b-gkpp19s,"30 Oct 2023, 16:24:19 GMT",,
"30 Oct 2023, 16:24:19 GMT",,,,
 https://www..com/watch?v=ZcnMenbRMsE, https://www..com/watch?v=ZcnMenbRMsE,"30 Oct 2023, 16:23:50 GMT",,
"30 Oct 2023, 16:23:50 GMT",,,,
 https://www..com/watch?v=8rTj8w4ZAK4, https://www..com/watch?v=8rTj8w4ZAK4,"30 Oct 2023, 16:23:07 GMT",,
"30 Oct 2023, 16:23:07 GMT",,,,
 https://www..com/watch?v=tCnwI0RAKK8, https://www..com/watch?v=tCnwI0RAKK8,"30 Oct 2023, 16:22:19 GMT",,
"30 Oct 2023, 16:22:19 GMT",,,,
 https://www..com/watch?v=JOpPSHGYP3o, https://www..com/watch?v=JOpPSHGYP3o,"30 Oct 2023, 16:21:11 GMT",,
"30 Oct 2023, 16:21:11 GMT",,,,
 https://www..com/watch?v=WHRmCF2Pebs, https://www..com/watch?v=WHRmCF2Pebs,"30 Oct 2023, 16:20:37 GMT",,
"30 Oct 2023, 16:20:37 GMT",,,,
 https://www..com/watch?v=Ev2RLWvSYzI, https://www..com/watch?v=Ev2RLWvSYzI,"30 Oct 2023, 16:19:44 GMT",,
"30 Oct 2023, 16:19:44 GMT",,,,
 https://www..com/watch?v=ylMGuaMYGI8, https://www..com/watch?v=ylMGuaMYGI8,"30 Oct 2023, 16:18:42 GMT",,
"30 Oct 2023, 16:18:42 GMT",,,,
 https://www..com/watch?v=TjNz08_R6_U, https://www..com/watch?v=TjNz08_R6_U,"30 Oct 2023, 16:17:40 GMT",,
"30 Oct 2023, 16:17:40 GMT",,,,
 https://www..com/watch?v=TPRhUuyzQNY, https://www..com/watch?v=TPRhUuyzQNY,"30 Oct 2023, 16:16:25 GMT",,
"30 Oct 2023, 16:16:25 GMT",,,,
 https://www..com/watch?v=tpxcswNdfU0, https://www..com/watch?v=tpxcswNdfU0,"30 Oct 2023, 16:15:28 GMT",,
"30 Oct 2023, 16:15:28 GMT",,,,
 https://www..com/watch?v=s0fTvqSChgI, https://www..com/watch?v=s0fTvqSChgI,"30 Oct 2023, 16:14:52 GMT",,
"30 Oct 2023, 16:14:52 GMT",,,,
 https://www..com/watch?v=Ui2jQH8pvs8, https://www..com/watch?v=Ui2jQH8pvs8,"30 Oct 2023, 16:09:21 GMT",,
"30 Oct 2023, 16:09:21 GMT",,,,
 https://www..com/watch?v=gVISvmknsMc, https://www..com/watch?v=gVISvmknsMc,"30 Oct 2023, 16:08:19 GMT",,
"30 Oct 2023, 16:08:19 GMT",,,,
 https://www..com/watch?v=EmfsnYyzZrs, https://www..com/watch?v=EmfsnYyzZrs,"30 Oct 2023, 16:08:11 GMT",,
"30 Oct 2023, 16:08:11 GMT",,,,
 https://www..com/watch?v=3OeaTnzJuEc, https://www..com/watch?v=3OeaTnzJuEc,"30 Oct 2023, 16:08:02 GMT",,
"30 Oct 2023, 16:08:02 GMT",,,,
 https://www..com/watch?v=ebkn-c9b7WE, https://www..com/watch?v=ebkn-c9b7WE,"30 Oct 2023, 16:07:41 GMT",,
"30 Oct 2023, 16:07:41 GMT",,,,
 https://www..com/watch?v=c7zSyzOOxpc, https://www..com/watch?v=c7zSyzOOxpc,"30 Oct 2023, 16:06:39 GMT",,
"30 Oct 2023, 16:06:39 GMT",,,,
 https://www..com/watch?v=LexU4yRJbGQ, https://www..com/watch?v=LexU4yRJbGQ,"30 Oct 2023, 16:05:40 GMT",,
"30 Oct 2023, 16:05:40 GMT",,,,
 https://www..com/watch?v=GwMUbMZSUg0, https://www..com/watch?v=GwMUbMZSUg0,"30 Oct 2023, 16:05:36 GMT",,
"30 Oct 2023, 16:05:36 GMT",,,,
 https://www..com/watch?v=JRl-1gcxaj8, https://www..com/watch?v=JRl-1gcxaj8,"30 Oct 2023, 16:04:36 GMT",,
"30 Oct 2023, 16:04:36 GMT",,,,
 https://www..com/watch?v=F5GcS0J3oKI, https://www..com/watch?v=F5GcS0J3oKI,"30 Oct 2023, 16:03:39 GMT",,
"30 Oct 2023, 16:03:39 GMT",,,,
 https://www..com/watch?v=FqdM0odxnfc, https://www..com/watch?v=FqdM0odxnfc,"30 Oct 2023, 16:02:51 GMT",,
"30 Oct 2023, 16:02:51 GMT",,,,
 https://www..com/watch?v=WemAgh2auVQ, https://www..com/watch?v=WemAgh2auVQ,"30 Oct 2023, 16:02:49 GMT",,
"30 Oct 2023, 16:02:49 GMT",,,,
 https://www..com/watch?v=CFhSbh5RI0E, https://www..com/watch?v=CFhSbh5RI0E,"30 Oct 2023, 16:02:09 GMT",,
"30 Oct 2023, 16:02:09 GMT",,,,
 https://www..com/watch?v=RlaVsqyJquE, https://www..com/watch?v=RlaVsqyJquE,"30 Oct 2023, 16:02:07 GMT",,
"30 Oct 2023, 16:02:07 GMT",,,,
 https://www..com/watch?v=uwBv14vtsCk, https://www..com/watch?v=uwBv14vtsCk,"30 Oct 2023, 16:01:34 GMT",,
"30 Oct 2023, 16:01:34 GMT",,,,
 https://www..com/watch?v=odqQlQbzIrQ, https://www..com/watch?v=odqQlQbzIrQ,"30 Oct 2023, 16:00:34 GMT",,
"30 Oct 2023, 16:00:34 GMT",,,,
 https://www..com/watch?v=pNEFNBViZZ4, https://www..com/watch?v=pNEFNBViZZ4,"30 Oct 2023, 16:00:24 GMT",,
"30 Oct 2023, 16:00:24 GMT",,,,
 https://www..com/watch?v=PoxSso473qg, https://www..com/watch?v=PoxSso473qg,"30 Oct 2023, 15:59:56 GMT",,
"30 Oct 2023, 15:59:56 GMT",,,,
 https://www..com/watch?v=rOlOJQDcASc, https://www..com/watch?v=rOlOJQDcASc,"30 Oct 2023, 15:58:57 GMT",,
"30 Oct 2023, 15:58:57 GMT",,,,
 https://www..com/watch?v=WAW_CRA0Mj0, https://www..com/watch?v=WAW_CRA0Mj0,"30 Oct 2023, 15:58:28 GMT",,
"30 Oct 2023, 15:58:28 GMT",,,,
 https://www..com/watch?v=BLtXpdCh2ow, https://www..com/watch?v=BLtXpdCh2ow,"30 Oct 2023, 15:58:01 GMT",,
"30 Oct 2023, 15:58:01 GMT",,,,
 https://www..com/watch?v=O9wcZVwQ2uA, https://www..com/watch?v=O9wcZVwQ2uA,"30 Oct 2023, 15:52:50 GMT",,
"30 Oct 2023, 15:52:50 GMT",,,,
 https://www..com/watch?v=WTkdfVYv-mo, https://www..com/watch?v=WTkdfVYv-mo,"30 Oct 2023, 15:51:48 GMT",,
"30 Oct 2023, 15:51:48 GMT",,,,
 https://www..com/watch?v=F-gBDmQyICo, https://www..com/watch?v=F-gBDmQyICo,"30 Oct 2023, 15:50:51 GMT",,
"30 Oct 2023, 15:50:51 GMT",,,,
 https://www..com/watch?v=VLU0PSdkYB8, https://www..com/watch?v=VLU0PSdkYB8,"30 Oct 2023, 15:34:44 GMT",,
"30 Oct 2023, 15:34:44 GMT",,,,
 https://www..com/watch?v=p4QjUks7xo4, https://www..com/watch?v=p4QjUks7xo4,"28 Oct 2023, 11:13:06 GMT",,
"28 Oct 2023, 11:13:06 GMT",,,,
 https://www..com/watch?v=Cgx8x6_rxAQ, https://www..com/watch?v=Cgx8x6_rxAQ,"28 Oct 2023, 11:12:51 GMT",,
"28 Oct 2023, 11:12:51 GMT",,,,
 https://www..com/watch?v=FwNrkH0usJs, https://www..com/watch?v=FwNrkH0usJs,"28 Oct 2023, 11:11:58 GMT",,
"28 Oct 2023, 11:11:58 GMT",,,,
 https://www..com/watch?v=lVd3KAMODes, https://www..com/watch?v=lVd3KAMODes,"28 Oct 2023, 11:11:05 GMT",,
"28 Oct 2023, 11:11:05 GMT",,,,
 https://www..com/watch?v=fvMg-QXt68g, https://www..com/watch?v=fvMg-QXt68g,"28 Oct 2023, 11:10:39 GMT",,
"28 Oct 2023, 11:10:39 GMT",,,,
 https://www..com/watch?v=phLyZYy2zHc, https://www..com/watch?v=phLyZYy2zHc,"28 Oct 2023, 11:10:11 GMT",,
"28 Oct 2023, 11:10:11 GMT",,,,
 https://www..com/watch?v=rGe0jydITMM, https://www..com/watch?v=rGe0jydITMM,"28 Oct 2023, 11:08:11 GMT",,
"28 Oct 2023, 11:08:11 GMT",,,,
 https://www..com/watch?v=Qsf37-PO3zA, https://www..com/watch?v=Qsf37-PO3zA,"28 Oct 2023, 11:07:33 GMT",,
"28 Oct 2023, 11:07:33 GMT",,,,
 https://www..com/watch?v=EDGOuk5SqDg, https://www..com/watch?v=EDGOuk5SqDg,"27 Oct 2023, 22:50:55 GMT",,
"27 Oct 2023, 22:50:55 GMT",,,,
 https://www..com/watch?v=HfmBKduEyqw, https://www..com/watch?v=HfmBKduEyqw,"27 Oct 2023, 22:50:29 GMT",,
"27 Oct 2023, 22:50:29 GMT",,,,
 https://www..com/watch?v=rZekrkXWK8o, https://www..com/watch?v=rZekrkXWK8o,"27 Oct 2023, 22:49:37 GMT",,
"27 Oct 2023, 22:49:37 GMT",,,,
 https://www..com/watch?v=2H23CruJME8, https://www..com/watch?v=2H23CruJME8,"27 Oct 2023, 22:49:33 GMT",,
"27 Oct 2023, 22:49:33 GMT",,,,
 https://www..com/watch?v=18uhwM10dxo, https://www..com/watch?v=18uhwM10dxo,"27 Oct 2023, 22:49:12 GMT",,
"27 Oct 2023, 22:49:12 GMT",,,,
 https://www..com/watch?v=DAJnhkYrFYk, https://www..com/watch?v=DAJnhkYrFYk,"27 Oct 2023, 22:48:14 GMT",,
"27 Oct 2023, 22:48:14 GMT",,,,
 https://www..com/watch?v=Q8dNm94AE9Q, https://www..com/watch?v=Q8dNm94AE9Q,"27 Oct 2023, 22:48:12 GMT",,
"27 Oct 2023, 22:48:12 GMT",,,,
 https://www..com/watch?v=iRMcerrKLrw, https://www..com/watch?v=iRMcerrKLrw,"27 Oct 2023, 22:47:42 GMT",,
"27 Oct 2023, 22:47:42 GMT",,,,
 https://www..com/watch?v=bfBzsXQXXtQ, https://www..com/watch?v=bfBzsXQXXtQ,"27 Oct 2023, 22:47:39 GMT",,
"27 Oct 2023, 22:47:39 GMT",,,,
 https://www..com/watch?v=TyuXOgC7vO0, https://www..com/watch?v=TyuXOgC7vO0,"27 Oct 2023, 22:46:57 GMT",,
"27 Oct 2023, 22:46:57 GMT",,,,
 https://www..com/watch?v=r0P-hL4AklQ, https://www..com/watch?v=r0P-hL4AklQ,"27 Oct 2023, 22:46:21 GMT",,
"27 Oct 2023, 22:46:21 GMT",,,,
 https://www..com/watch?v=-EDI7SE97xY, https://www..com/watch?v=-EDI7SE97xY,"27 Oct 2023, 22:45:35 GMT",,
"27 Oct 2023, 22:45:35 GMT",,,,
 https://www..com/watch?v=QEULKEmircI, https://www..com/watch?v=QEULKEmircI,"27 Oct 2023, 22:44:47 GMT",,
"27 Oct 2023, 22:44:47 GMT",,,,
 https://www..com/watch?v=OIJ3_c0uS1Y, https://www..com/watch?v=OIJ3_c0uS1Y,"27 Oct 2023, 22:44:23 GMT",,
"27 Oct 2023, 22:44:23 GMT",,,,
 https://www..com/watch?v=PBRG8Al7V_w, https://www..com/watch?v=PBRG8Al7V_w,"27 Oct 2023, 22:43:38 GMT",,
"27 Oct 2023, 22:43:38 GMT",,,,
 https://www..com/watch?v=K4GYrLgLPPI, https://www..com/watch?v=K4GYrLgLPPI,"27 Oct 2023, 22:43:24 GMT",,
"27 Oct 2023, 22:43:24 GMT",,,,
 https://www..com/watch?v=M-3b0h_yzPM, https://www..com/watch?v=M-3b0h_yzPM,"27 Oct 2023, 22:43:03 GMT",,
"27 Oct 2023, 22:43:03 GMT",,,,
 https://www..com/watch?v=hL10D6IkkMY, https://www..com/watch?v=hL10D6IkkMY,"27 Oct 2023, 22:42:36 GMT",,
"27 Oct 2023, 22:42:36 GMT",,,,
 https://www..com/watch?v=7m-schy6SI8, https://www..com/watch?v=7m-schy6SI8,"27 Oct 2023, 22:42:09 GMT",,
"27 Oct 2023, 22:42:09 GMT",,,,
 https://www..com/watch?v=4ODd6UFRP9c, https://www..com/watch?v=4ODd6UFRP9c,"27 Oct 2023, 22:41:41 GMT",,
"27 Oct 2023, 22:41:41 GMT",,,,
 https://www..com/watch?v=zzaV636waLw, https://www..com/watch?v=zzaV636waLw,"27 Oct 2023, 22:41:18 GMT",,
"27 Oct 2023, 22:41:18 GMT",,,,
 https://www..com/watch?v=l9SlE2_bf-g, https://www..com/watch?v=l9SlE2_bf-g,"27 Oct 2023, 22:40:19 GMT",,
"27 Oct 2023, 22:40:19 GMT",,,,
 https://www..com/watch?v=HWTbmD46R0M, https://www..com/watch?v=HWTbmD46R0M,"27 Oct 2023, 22:40:05 GMT",,
"27 Oct 2023, 22:40:05 GMT",,,,
 https://www..com/watch?v=yQ6OAOmxp5k, https://www..com/watch?v=yQ6OAOmxp5k,"27 Oct 2023, 22:39:48 GMT",,
"27 Oct 2023, 22:39:48 GMT",,,,
 https://www..com/watch?v=mHPM-Y6Hf_Q, https://www..com/watch?v=mHPM-Y6Hf_Q,"27 Oct 2023, 22:39:26 GMT",,
"27 Oct 2023, 22:39:26 GMT",,,,
 https://www..com/watch?v=icaXLlozHD8, https://www..com/watch?v=icaXLlozHD8,"27 Oct 2023, 22:38:59 GMT",,
"27 Oct 2023, 22:38:59 GMT",,,,
 https://www..com/watch?v=JHhdinMqviY, https://www..com/watch?v=JHhdinMqviY,"27 Oct 2023, 22:38:22 GMT",,
"27 Oct 2023, 22:38:22 GMT",,,,
 https://www..com/watch?v=W7LXWVvV3tU, https://www..com/watch?v=W7LXWVvV3tU,"27 Oct 2023, 22:37:43 GMT",,
"27 Oct 2023, 22:37:43 GMT",,,,
 https://www..com/watch?v=cOxwbSRmvtM, https://www..com/watch?v=cOxwbSRmvtM,"27 Oct 2023, 22:37:01 GMT",,
"27 Oct 2023, 22:37:01 GMT",,,,
 https://www..com/watch?v=A69nWDFs8qA, https://www..com/watch?v=A69nWDFs8qA,"27 Oct 2023, 22:36:40 GMT",,
"27 Oct 2023, 22:36:40 GMT",,,,
 https://www..com/watch?v=DK7R0ik-jBs, https://www..com/watch?v=DK7R0ik-jBs,"27 Oct 2023, 22:36:11 GMT",,
"27 Oct 2023, 22:36:11 GMT",,,,
 https://www..com/watch?v=ZIsKCcIS1kQ, https://www..com/watch?v=ZIsKCcIS1kQ,"27 Oct 2023, 22:36:10 GMT",,
"27 Oct 2023, 22:36:10 GMT",,,,
 https://www..com/watch?v=hUHwLTLoNFs, https://www..com/watch?v=hUHwLTLoNFs,"27 Oct 2023, 22:35:07 GMT",,
"27 Oct 2023, 22:35:07 GMT",,,,
 https://www..com/watch?v=ly6bV0fAMEM, https://www..com/watch?v=ly6bV0fAMEM,"27 Oct 2023, 22:34:27 GMT",,
"27 Oct 2023, 22:34:27 GMT",,,,
 https://www..com/watch?v=Lwot9NIFIHU, https://www..com/watch?v=Lwot9NIFIHU,"27 Oct 2023, 22:33:39 GMT",,
"27 Oct 2023, 22:33:39 GMT",,,,
 https://www..com/watch?v=pqlgz_uJjHo, https://www..com/watch?v=pqlgz_uJjHo,"27 Oct 2023, 22:33:30 GMT",,
"27 Oct 2023, 22:33:30 GMT",,,,
 https://www..com/watch?v=ZhCkTlJIXwc, https://www..com/watch?v=ZhCkTlJIXwc,"27 Oct 2023, 22:33:02 GMT",,
"27 Oct 2023, 22:33:02 GMT",,,,
 https://www..com/watch?v=WRVfZJUorgI, https://www..com/watch?v=WRVfZJUorgI,"27 Oct 2023, 22:32:51 GMT",,
"27 Oct 2023, 22:32:51 GMT",,,,
 https://www..com/watch?v=v-elxSromr0, https://www..com/watch?v=v-elxSromr0,"27 Oct 2023, 22:32:34 GMT",,
"27 Oct 2023, 22:32:34 GMT",,,,
 https://www..com/watch?v=_Fqh3X-lUsY, https://www..com/watch?v=_Fqh3X-lUsY,"27 Oct 2023, 22:32:33 GMT",,
"27 Oct 2023, 22:32:33 GMT",,,,
 https://www..com/watch?v=WiJtS--7OUI, https://www..com/watch?v=WiJtS--7OUI,"27 Oct 2023, 22:31:31 GMT",,
"27 Oct 2023, 22:31:31 GMT",,,,
 https://www..com/watch?v=r-d2Cf-A2xE, https://www..com/watch?v=r-d2Cf-A2xE,"27 Oct 2023, 22:31:08 GMT",,
"27 Oct 2023, 22:31:08 GMT",,,,
 https://www..com/watch?v=jchB32-kNhg, https://www..com/watch?v=jchB32-kNhg,"27 Oct 2023, 22:30:51 GMT",,
"27 Oct 2023, 22:30:51 GMT",,,,
Watched a video that has been removed,Watched a video that has been removed,"27 Oct 2023, 22:30:40 GMT",,
"27 Oct 2023, 22:30:40 GMT",,,,
 https://www..com/watch?v=eZnujrvBf6c, https://www..com/watch?v=eZnujrvBf6c,"27 Oct 2023, 22:30:30 GMT",,
"27 Oct 2023, 22:30:30 GMT",,,,
 https://www..com/watch?v=j0Xw9bVtr_g, https://www..com/watch?v=j0Xw9bVtr_g,"27 Oct 2023, 22:29:28 GMT",,
"27 Oct 2023, 22:29:28 GMT",,,,
 https://www..com/watch?v=7Cx6xmepwcg, https://www..com/watch?v=7Cx6xmepwcg,"27 Oct 2023, 22:29:26 GMT",,
"27 Oct 2023, 22:29:26 GMT",,,,
 https://www..com/watch?v=uEN3suSs_bE, https://www..com/watch?v=uEN3suSs_bE,"27 Oct 2023, 22:28:27 GMT",,
"27 Oct 2023, 22:28:27 GMT",,,,
 https://www..com/watch?v=XFQFxOp4KOQ, https://www..com/watch?v=XFQFxOp4KOQ,"27 Oct 2023, 22:27:58 GMT",,
"27 Oct 2023, 22:27:58 GMT",,,,
 https://www..com/watch?v=DV00X5swnBo, https://www..com/watch?v=DV00X5swnBo,"27 Oct 2023, 22:26:56 GMT",,
"27 Oct 2023, 22:26:56 GMT",,,,
 https://www..com/watch?v=RduIR3AY730, https://www..com/watch?v=RduIR3AY730,"27 Oct 2023, 22:26:45 GMT",,
"27 Oct 2023, 22:26:45 GMT",,,,
 https://www..com/watch?v=seAjx0OEp-A, https://www..com/watch?v=seAjx0OEp-A,"27 Oct 2023, 22:26:27 GMT",,
"27 Oct 2023, 22:26:27 GMT",,,,
 https://www..com/watch?v=KlU71tj6Cgc, https://www..com/watch?v=KlU71tj6Cgc,"27 Oct 2023, 22:25:30 GMT",,
"27 Oct 2023, 22:25:30 GMT",,,,
 https://www..com/watch?v=TPbQCrkYUKg, https://www..com/watch?v=TPbQCrkYUKg,"27 Oct 2023, 22:24:34 GMT",,
"27 Oct 2023, 22:24:34 GMT",,,,
 https://www..com/watch?v=oFmVa2L_JLc, https://www..com/watch?v=oFmVa2L_JLc,"27 Oct 2023, 22:24:32 GMT",,
"27 Oct 2023, 22:24:32 GMT",,,,
 https://www..com/watch?v=-MlPOsCBhfw, https://www..com/watch?v=-MlPOsCBhfw,"27 Oct 2023, 22:24:30 GMT",,
"27 Oct 2023, 22:24:30 GMT",,,,
 https://www..com/watch?v=eLSaJUkUxrI, https://www..com/watch?v=eLSaJUkUxrI,"27 Oct 2023, 22:24:18 GMT",,
"27 Oct 2023, 22:24:18 GMT",,,,
 https://www..com/watch?v=gG8ePWOqXQo, https://www..com/watch?v=gG8ePWOqXQo,"27 Oct 2023, 22:24:00 GMT",,
"27 Oct 2023, 22:24:00 GMT",,,,
 https://www..com/watch?v=o1mDCZR-9j0, https://www..com/watch?v=o1mDCZR-9j0,"27 Oct 2023, 22:23:43 GMT",,
"27 Oct 2023, 22:23:43 GMT",,,,
 https://www..com/watch?v=XO_f3kmDt0k, https://www..com/watch?v=XO_f3kmDt0k,"27 Oct 2023, 22:22:51 GMT",,
"27 Oct 2023, 22:22:51 GMT",,,,
 https://www..com/watch?v=Wbf0gPbPRfU, https://www..com/watch?v=Wbf0gPbPRfU,"27 Oct 2023, 22:22:34 GMT",,
"27 Oct 2023, 22:22:34 GMT",,,,
 https://www..com/watch?v=O5Ln7OpUGEs, https://www..com/watch?v=O5Ln7OpUGEs,"27 Oct 2023, 22:22:12 GMT",,
"27 Oct 2023, 22:22:12 GMT",,,,
 https://www..com/watch?v=i0hwoqjYNdE, https://www..com/watch?v=i0hwoqjYNdE,"27 Oct 2023, 22:21:10 GMT",,
"27 Oct 2023, 22:21:10 GMT",,,,
 https://www..com/watch?v=KXQyx9CAcz4, https://www..com/watch?v=KXQyx9CAcz4,"27 Oct 2023, 22:20:57 GMT",,
"27 Oct 2023, 22:20:57 GMT",,,,
 https://www..com/watch?v=Wadw8ThlwbI, https://www..com/watch?v=Wadw8ThlwbI,"27 Oct 2023, 22:20:06 GMT",,
"27 Oct 2023, 22:20:06 GMT",,,,
 https://www..com/watch?v=O3A8pVzBYqc, https://www..com/watch?v=O3A8pVzBYqc,"27 Oct 2023, 22:20:04 GMT",,
"27 Oct 2023, 22:20:04 GMT",,,,
 https://www..com/watch?v=MW4P4UYivKM, https://www..com/watch?v=MW4P4UYivKM,"27 Oct 2023, 22:19:02 GMT",,
"27 Oct 2023, 22:19:02 GMT",,,,
 https://www..com/watch?v=uAR45A6maS0, https://www..com/watch?v=uAR45A6maS0,"27 Oct 2023, 22:18:01 GMT",,
"27 Oct 2023, 22:18:01 GMT",,,,
 https://www..com/watch?v=k42SXjIXQ9c, https://www..com/watch?v=k42SXjIXQ9c,"27 Oct 2023, 22:17:26 GMT",,
"27 Oct 2023, 22:17:26 GMT",,,,
 https://www..com/watch?v=hn-pdIFJfF0, https://www..com/watch?v=hn-pdIFJfF0,"27 Oct 2023, 22:17:15 GMT",,
"27 Oct 2023, 22:17:15 GMT",,,,
 https://www..com/watch?v=W-BY8BKuAgo, https://www..com/watch?v=W-BY8BKuAgo,"27 Oct 2023, 22:16:56 GMT",,
"27 Oct 2023, 22:16:56 GMT",,,,
 https://www..com/watch?v=-gfNAnesTVg, https://www..com/watch?v=-gfNAnesTVg,"27 Oct 2023, 22:15:55 GMT",,
"27 Oct 2023, 22:15:55 GMT",,,,
 https://www..com/watch?v=LyUHkpRj6r4, https://www..com/watch?v=LyUHkpRj6r4,"27 Oct 2023, 22:15:41 GMT",,
"27 Oct 2023, 22:15:41 GMT",,,,
 https://www..com/watch?v=phzhXaVHv6g, https://www..com/watch?v=phzhXaVHv6g,"27 Oct 2023, 22:15:13 GMT",,
"27 Oct 2023, 22:15:13 GMT",,,,
 https://www..com/watch?v=FccLhsg1QZc, https://www..com/watch?v=FccLhsg1QZc,"27 Oct 2023, 22:15:08 GMT",,
"27 Oct 2023, 22:15:08 GMT",,,,
 https://www..com/watch?v=y8Oq6fQaWtk, https://www..com/watch?v=y8Oq6fQaWtk,"27 Oct 2023, 22:14:06 GMT",,
"27 Oct 2023, 22:14:06 GMT",,,,
 https://www..com/watch?v=p2e2WGLJlKs, https://www..com/watch?v=p2e2WGLJlKs,"27 Oct 2023, 22:13:32 GMT",,
"27 Oct 2023, 22:13:32 GMT",,,,
 https://www..com/watch?v=80AKvCm06WE, https://www..com/watch?v=80AKvCm06WE,"27 Oct 2023, 22:12:33 GMT",,
"27 Oct 2023, 22:12:33 GMT",,,,
 https://www..com/watch?v=-eaWaafEHm0, https://www..com/watch?v=-eaWaafEHm0,"27 Oct 2023, 22:12:31 GMT",,
"27 Oct 2023, 22:12:31 GMT",,,,
 https://www..com/watch?v=0gQkKFq5S2Y, https://www..com/watch?v=0gQkKFq5S2Y,"27 Oct 2023, 22:11:37 GMT",,
"27 Oct 2023, 22:11:37 GMT",,,,
 https://www..com/watch?v=tgxFJl_YRZE, https://www..com/watch?v=tgxFJl_YRZE,"27 Oct 2023, 22:10:35 GMT",,
"27 Oct 2023, 22:10:35 GMT",,,,
 https://www..com/watch?v=N75vEGETCxw, https://www..com/watch?v=N75vEGETCxw,"27 Oct 2023, 22:09:33 GMT",,
"27 Oct 2023, 22:09:33 GMT",,,,
 https://www..com/watch?v=SyXxWrtL8jM, https://www..com/watch?v=SyXxWrtL8jM,"27 Oct 2023, 22:09:31 GMT",,
"27 Oct 2023, 22:09:31 GMT",,,,
 https://www..com/watch?v=Wi4SC27tzFg, https://www..com/watch?v=Wi4SC27tzFg,"27 Oct 2023, 22:08:57 GMT",,
"27 Oct 2023, 22:08:57 GMT",,,,
 https://www..com/watch?v=KfqCFEDUBIA, https://www..com/watch?v=KfqCFEDUBIA,"27 Oct 2023, 22:08:02 GMT",,
"27 Oct 2023, 22:08:02 GMT",,,,
 https://www..com/watch?v=Oyi7ycwTz5c, https://www..com/watch?v=Oyi7ycwTz5c,"27 Oct 2023, 22:07:37 GMT",,
"27 Oct 2023, 22:07:37 GMT",,,,
 https://www..com/watch?v=l03xj6QYQGs, https://www..com/watch?v=l03xj6QYQGs,"27 Oct 2023, 22:07:26 GMT",,
"27 Oct 2023, 22:07:26 GMT",,,,
 https://www..com/watch?v=delEZF1UMnQ, https://www..com/watch?v=delEZF1UMnQ,"27 Oct 2023, 22:07:09 GMT",,
"27 Oct 2023, 22:07:09 GMT",,,,
 https://www..com/watch?v=4lNpsOniygU, https://www..com/watch?v=4lNpsOniygU,"27 Oct 2023, 22:04:55 GMT",,
"27 Oct 2023, 22:04:55 GMT",,,,
 https://www..com/watch?v=BwQcMYiH2mU, https://www..com/watch?v=BwQcMYiH2mU,"27 Oct 2023, 22:03:59 GMT",,
"27 Oct 2023, 22:03:59 GMT",,,,
 https://www..com/watch?v=OFeCufvO3cI, https://www..com/watch?v=OFeCufvO3cI,"27 Oct 2023, 22:03:57 GMT",,
"27 Oct 2023, 22:03:57 GMT",,,,
 https://www..com/watch?v=REnapgI725g, https://www..com/watch?v=REnapgI725g,"27 Oct 2023, 22:03:29 GMT",,
"27 Oct 2023, 22:03:29 GMT",,,,
 https://www..com/watch?v=jbZ_hd4_XqE, https://www..com/watch?v=jbZ_hd4_XqE,"27 Oct 2023, 22:01:56 GMT",,
"27 Oct 2023, 22:01:56 GMT",,,,
 https://www..com/watch?v=CLgskcKirPg, https://www..com/watch?v=CLgskcKirPg,"27 Oct 2023, 22:01:37 GMT",,
"27 Oct 2023, 22:01:37 GMT",,,,
 https://www..com/watch?v=y6f5tzZoqwA, https://www..com/watch?v=y6f5tzZoqwA,"27 Oct 2023, 22:00:50 GMT",,
"27 Oct 2023, 22:00:50 GMT",,,,
